product_id,name,short_description,price,original_price,discount_rate,rating_average,review_count,category_name,brand_name,url
182797654,Tai Nghe Bluetooth True Wireless Hi-Res Chống Ồn Sony WF-LS900N ( LinkBuds S ) - Hàng Chính Hãng,"Thiết kế tai nghe Sony LinkBuds S WF-LS900NChỉ nặng 4,8g mỗi bên, LinkBuds S là mẫu tai nghe True Wireless có khả năng chống ồn Hi-Res nhỏ nhất và nhẹ nhất trên thế giới. Sony đã tận dụng những dữ l...",3650000,5490000,34,4.5,4,,Sony,tai-nghe-bluetooth-true-wireless-hi-res-chong-on-sony-wf-ls900n-linkbuds-s-hang-chinh-hang-p182797654.html?spid=275625337
203916634,Tủ lạnh Funiki FR-91DSU tủ mini 90 lít Hàng chính hãng( Chỉ giao HCM),"Khu vực ngoại thành HCM có giao hàng tính phí, vui lòng liên hệ trước.Lắp đặt MIỄN PHÍ ở nhà trệt / có thang máy, lên lầu thang bộ có phí.Cần hỗ trợ giao hàng nhanh, quý KH vui lòng liên hệ / chat v...",2690000,3990000,33,0.0,0,,Funiki,tu-lanh-funiki-fr-91dsu-tu-mini-90-lit-hang-chinh-hang-chi-giao-hcm-p203916634.html?spid=204820795
197518688,Robot hút bụi Dreame Robotic Vacuum D9 RLS5-WHO - Hàng chính hãng,Robot hút bụi Dreame Robotic Vacuum D9 RLS5-WHOLực hút : 3000PADung tích hợp rác : 570mlDung tích hợp nước : 270mlDung lượng pin : 5200mAhPhím cứng trên máy : 3 phímĐộ ồn : 65dBDiện tích làm sạ...,3990000,3990000,0,0.0,0,,Dreame,robot-hut-bui-dreame-robotic-vacuum-d9-rls5-who-hang-chinh-hang-p197518688.html?spid=197518689
277063012,"Điện thoại Samsung Galaxy S25, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Hàng Chính Hãng","Galaxy S25 - Cánh tay đắc lực AI- Now Brief: Đưa ra các đề xuất được cá nhân hoá dựa trên phân tích thông minh về lịch trình riêng, sở thích và mục tiêu cá nhân.- Seamless Actions across Apps: Ra câu...",20790000,22990000,10,5.0,1,,Samsung,dien-thoai-samsung-galaxy-s25-dien-thoai-ai-tim-kiem-thong-minh-video-camera-dem-nightography-chip-snapdragon-hang-chinh-hang-p277063012.html?spid=277165134
109856112,Loa Soundbar SoundMax SB-204/2.0  12W - Hàng Chính Hãng,"Loa soundbar SoundMax SB-204/2.0 được làm từ vỏ nhựa bọc lưới màu đen giúp bạn sử dụng loa trong thời gian lâu mà không lo bị dẫn nhiệt. Kết nối đơn giản, dễ sử dụng thiết kế gọn nhẹ dễ dàng mang th...",679000,699000,3,0.0,0,,SoundMax,loa-soundbar-soundmax-sb-204-2-0-12w-hang-chinh-hang-p109856112.html?spid=274186729
49562997,Bộ Vi Xử Lý CPU AMD Ryzen ATHLON 3000G - Hàng Chính Hãng,Giới thiệu  AMD Athlon 3000GAMD Athlon 3000G là sản phẩm  giá rẻ dành cho nhóm người dùng phổ thông có nhu cầu sử dụng không quá lớn như những người làm văn phòng hoặc giải trí đơn giản.Nhắc tới gi...,1390000,1390000,0,5.0,4,,AMD,bo-vi-xu-ly-cpu-amd-ryzen-athlon-3000g-hang-chinh-hang-p49562997.html?spid=49562998
171574649,Tủ lạnh mini KEMIN 32L Chính Hãng - Chỉnh nhiệt có ngăn đá,Tủ Kemin 32L có hệ thống làm lạnh bằng lốc chạy gas tiêu thụ 55w sử dụng điện 220vMàn hình Led hiển thị hiện độ và điều chỉnhKích thước: 360*380*630mmNhiệt độ: -18 - 15 ℃Dung tích ngăn lạnh: 24LDung t...,3474000,3750000,7,4.0,6,,Kemin,tu-lanh-mini-kemin-32l-chinh-hang-chinh-nhiet-co-ngan-da-p171574649.html?spid=171574651
274392442,Điện thoại Oppo A38 - Hàng chính hãng,"Màn hình: IPS LCD 6.56"", HD+(720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4/6 GBBộ nhớ trong: 128 GB...",3699000,4990000,26,0.0,0,,OPPO,dien-thoai-oppo-a38-hang-chinh-hang-p274392442.html?spid=274392448
36996482,Tủ lạnh Hitachi Inverter 509 lít R-FW650PGV8-GBK,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",17039000,20500000,17,5.0,3,,Hitachi,tu-lanh-hitachi-inverter-509-lit-r-fw650pgv8-gbk-p36996482.html?spid=23058477
197141897,Smart Tivi OLED LG 4K 55 inch 55G2PSA - Hàng Chính Hãng - Chỉ Giao Hồ Chí Minh,"Smart Tivi OLED LG 4K 55 inch 55G2PSA mang đến sự hài hòa và nét tinh tế, sang trọng cho không gian sống gia đình, trình chiếu khung hình rực rỡ sống động, chuẩn sắc nét 4K, tương phản đến từng chi ti...",28659000,34600000,17,0.0,0,,LG,smart-tivi-oled-lg-4k-55-inch-55g2psa-hang-chinh-hang-chi-giao-ho-chi-minh-p197141897.html?spid=242617999
272270730,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng ,"Samsung Galaxy A05 – ‘Ông vua’ của phân khúc giá rẻSamsung Galaxy A05 có kiểu dáng trẻ trung, hiện đại, phù hợp với mọi đối tượngSamsung Galaxy A05 khoác lên mình vẻ ngoài vô cùng nổi bật với những...",3037000,3037000,0,0.0,0,,Samsung,dien-thoai-samsung-galaxy-a05-4gb-128gb-hang-chinh-hang-p272270730.html?spid=273550688
274810260,Bàn Phím Không Dây Bluetooth Logitech K580 - Hàng chính hãng,Tuổi thọ pin Bàn phím: 24 thángLoại pin: 2AAA (bao gồm)Khoảng cách hoạt động không dây: 10 m 3Công nghệ không dây: Bộ thu Logitech Unifying hoặc công nghệ Bluetooth năng lượng thấpBộ thu sẵn...,959000,959000,0,0.0,0,,Logitech,ban-phim-khong-day-bluetooth-logitech-k580-hang-chinh-hang-p274810260.html?spid=274810262
178226581,Màn hình máy tính LC-POWER 24 inch LC-M24-FHD-75 Hàng chính hãng,  Màn hình máy tính LC-POWER 24 inch LC-M24-FHD-75   [TẶNG BỘ BÀN PHÍM CHUỘT VĂN PHÒNG SL CÓ HẠN]   ● Tấm nền: VA   ● Độ phân giải: Full HD 1980 x 1080   ● Tần số quét: 75hz - Thời gian đáp ứng: ...,2450000,2450000,0,0.0,0,,LC-POWER,man-hinh-may-tinh-lc-power-24-inch-lc-m24-fhd-75-hang-chinh-hang-p178226581.html?spid=217439548
160089493,[Trả góp 0%] Kệ Tivi Camillo đen IBIE nhiều tùy chọn,THÔNG TIN CHI TIẾT:Chất liệu chính: Sắt; Màu sắc: Màu đen; Thời hạn bảo hành: 24 tháng; Thời gian giao hàng: 7-10 ngày; Phòng chính: Phòng khách; Yêu cầu lắp đặt: Có; Bộ sưu tập: Bộ Venice; Tình trạn...,3590000,3590000,0,0.0,0,,IBIE,freeship-tra-gop-0-ke-tivi-camillo-den-ibie-nhieu-tuy-chon-p160089493.html?spid=160089497
277382549,Smart Tivi Samsung 4K 55 inch UA55DU7700KXXV- Hàng chính hãng,Thông số kĩ thuật:Model: UA55DU7700KXXVNhà sản xuất: SamsungXuất xứ: Việt NamNăm ra mắt : 2024Thời gian bảo hành: 24 ThángĐịa điểm bảo hành: Nguyễn KimLoại Tivi: Smart TiviKích thước màn hình:...,14900000,14900000,0,0.0,0,,Samsung,smart-tivi-samsung-4k-55-inch-ua55du7700kxxv-hang-chinh-hang-p277382549.html?spid=277382550
276899224,Kính Cường Lực KingKong Full Màn Hình Cảm Ứng Siêu Nhạy Dành Cho iPhone Xr / Xs / XsMax . Hàng Nhập Khẩu ,"Miếng dán kính cường lực KingKong- Full màn hình iPhone- Độ cứng 9H đáp ứng thông số tiêu chuẩn cao cấp.- Cải tiến là MỎNG và NHẸ hơn, chỉ 0,2mm mà vẫn đảm bảo khả năng chịu lực.- Vát cạnh 9D ôm sá...",68888,68888,0,0.0,0,,wekome,kinh-cuong-luc-kingkong-full-man-hinh-cam-ung-sieu-nhay-da-nh-cho-iphone-xr-xs-xsmax-hang-nhap-khau-p276899224.html?spid=276899228
275244440,Máy giặt LG Inverter 9 kg FB1209S6W - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,"Diện mạo sang trọng, nâng tầm không gian sinh sốngMáy giặt LG Inverter FB1209S6W được thiết kế với phong cách tối giản, góc cạnh chăm chút tỉ mỉ, màu Trắng thanh lịch tạo nên tổng thể vô cùng sang tr...",6349000,10199000,38,0.0,0,,LG,may-giat-lg-inverter-9-kg-fb1209s6w-hang-chinh-hang-giao-hcm-va-1-so-tinh-thanh-p275244440.html?spid=275687440
195913115,Máy sấy quần áo Electrolux 8.5 kg EDS854N3SB - Hàng chính hãng [Giao hàng HCM/HN],Thông số kỹ thuật Máy sấy quần áo Electrolux 8.5 kg EDS854N3SBĐặc điểm sản phẩmModel:EDS854N3Màu sắc:XámNhà sản xuất:ElectroluxXuất xứ:Thái LanNăm ra mắt :2022Thời gian bảo hành:24 Tháng...,9679000,11600000,17,0.0,0,,Electrolux,may-say-quan-ao-electrolux-8-5-kg-eds854n3sb-hang-chinh-hang-giao-hang-hcm-hn-p195913115.html?spid=272029924
277382557,Google Tivi Hisense 4K 43 inch 43A6500K- Hàng chính hãng,Thông số kĩ thuật:Model: 43A6500KMàu sắc: ĐenNhà sản xuất: HisenseXuất xứ: Thái LanNăm ra mắt : 2023Thời gian bảo hành: 24 ThángĐịa điểm bảo hành: Nguyễn KimLoại Tivi: Google TiviKích thước m...,8090000,8090000,0,0.0,0,,Hisense,google-tivi-hisense-4k-43-inch-43a6500k-hang-chinh-hang-p277382557.html?spid=277382558
26166686,Ổ Cứng HDD WD Blue 2TB/256MB/5400/3.5 - WD20EZAZ- Hàng chính hãng,"Giới thiệu Ổ cứng HDD WD Blue 2TB Sata3 5400rpm (WD20EZAZ)WD (Western Digital) là một thương hiệu về sản xuất sản phẩm lưu trữ dữ liệu toàn cầu, cho phép mọi người tạo, quản lý, lưu trữ dữ liệu trên ...",2690000,2690000,0,5.0,2,,WD,o-cung-hdd-wd-blue-2tb-256mb-5400-3-5-wd20ezaz-hang-chinh-hang-p26166686.html?spid=45299108
277382563,Smart Tivi Samsung 4K 65 inch UA65DU7700KXXV- Hàng chính hãng,Thông số kĩ thuật:Model: UA65DU7700KXXVNhà sản xuất: SamsungXuất xứ: Việt NamNăm ra mắt : 2024Thời gian bảo hành: 24 ThángĐịa điểm bảo hành: Nguyễn KimLoại Tivi: Smart TiviKích thước màn hình:...,17900000,17900000,0,0.0,0,,Samsung,smart-tivi-samsung-4k-65-inch-ua65du7700kxxv-hang-chinh-hang-p277382563.html?spid=277382564
137127332,SMART Tivi 65inch UHD 4K 65UP751C - Hàng chính hãng,Chuẩn 4K đích thựcĐắm chìm trong các nội dung 4K đặc sắcTV LG UHD luôn vượt quá sự mong đợi của bạn. Trải nghiệm chất lượng hình ảnh trung thực và màu sắc sống động với điểm ảnh cùng độ c...,26900000,26900000,0,0.0,0,,LG,smart-tivi-65inch-uhd-4k-65up751c-hang-chinh-hang-bao-hanh-24-thang-p137127332.html?spid=137127333
276915623,Kiếm Tiền Cùng ChatGPT - Vào Nghề Đồ Họa AI,Mã hàng8935074135902Tên Nhà Cung CấpCty Văn Hóa Văn LangTác giảHọc Viện Văn Họa AIGCNgười DịchLê Tiến ThànhNXBHồng ĐứcNăm XB2024Trọng lượng (gr)600Kích ...,345000,345000,0,0.0,0,,,kiem-tien-cung-chatgpt-vao-nghe-do-hoa-ai-p276915623.html?spid=276915624
269895093,"Màn Hình máy tính K VISION 27 INCH -  22""FHD, Full VIền - 75Hz , Thích hợp dùng Văn Phòng, Bán Hàng, Học Tập, Hàng Chính Hãng",1. Thông tin về màn hình K-Vision 22’’ KA215HN (Full viền) IPS/75hzMàn hình K-Vision 22’’ KA215HN (Full viền) IPS/75hz là một sản phẩm chất lượng cao với thiết kế hiện đại và sang trọng. Với kích thư...,1690000,1690000,0,5.0,1,,TOMKO,man-hinh-may-tinh-tomko-t2221f-22-fhd-full-vien-75hz-thich-hop-dung-van-phong-ban-hang-hoc-tap-hang-chinh-hang-p269895093.html?spid=269895005
252872121,Loa bluetooth SOUNDCORE (by Anker) Mini 3 Pro - Phiên bản Marvel - A3127S,Loa Bluetooth Soundcore (By Anker) Mini 3 Pro Marvel Edition - Âm thanh 360˚ cùng công nghệ BassUP cho âm thanh sống động. Đèn LED theo nhịp điệu âm nhạc đắm chìm vào buổi tiệc. Kết nối 100+ loa bằng...,1600000,1600000,0,0.0,0,,ANKER,loa-bluetooth-soundcore-by-anker-mini-3-pro-phien-ban-marvel-a3127s-p252872121.html?spid=252872123
97256891,Máy ảnh Sony A7C Body Đen (ILCE-7C) - hàng Chính Hãng,"Máy ảnh Sony A7C Body (ILCE-7C) Nhỏ gọn và tiện dụng, Sony Alpha a7C là sự kết hợp chất lượng và lợi thế của cảm biến full-frame với thiết kế thân máy đặc biệt di động và kiểu dáng đẹp. Với cảm biến ...",39990000,39990000,0,0.0,0,,Sony,may-anh-sony-a7c-body-den-ilce-7c-hang-chinh-hang-p97256891.html?spid=97256892
271730109,"Điện thoại chắc chắn Ulefone Armor X13, (Ram 12GB(6Gb+6Gb),Rom 64GB,chống nước,chống va đập IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,Màn hình 6,52 inch, Mạng: 4G, NFC,OTG)-hàng chính hãng","Màn hình: 6,52 inch, 720 x 1600 HD+, 20:9, 269PPIAndroid 13CPU: MediaTek Helio G36 8 nhânRAM 12GB(6GB +6GB),Rom 64GB,thẻ nhớ 256GB (không bao gồm)Mở khóa: ID vân tay & Mở khóa bằng khuôn mặt...",4390000,4390000,0,5.0,2,,Ulefone,dien-thoai-chac-chan-ulefone-armor-x13-ram-6gb-rom-64gb-chong-nuoc-chong-va-dap-ip68-ip69k-android-13-cpu-mediatek-helio-g36-octa-core-man-hinh-6-52-inch-mang-4g-nfc-otg-hang-chinh-hang-p271730109.html?spid=271730110
216573373,"Bàn phím cơ gaming có dây Logitech G713 TKL - RGB, tương thích PC, Mac - Hàng Chính Hãng","Bàn phím chơi game G713 từ Bộ sưu tập Cực quang (Aurora) là chiếc bàn phím cơ học USB có dây nhỏ gọn, đem lại những rung động phím thấp với hiệu suất phím cao. Hãy thể thiện bản thân và chơi theo cách...",3590000,3590000,0,0.0,0,,Logitech,ban-phim-co-gaming-co-day-logitech-g713-tkl-rgb-tuong-thich-pc-mac-hang-chinh-hang-p216573373.html?spid=216573377
275572158,Bàn phím cơ không dây Newmen GM680 (Rồng & Hổ ) Kailhbox - Hàng Chính Hãng ,GM680 (Rồng & Hổ ) Kailhbox White / Red / Brown×Thương hiệuNewmenLoại sản phẩmBàn phím cơLayout61 phímLoại switchKailh BoxTuổi thọ trục≥ 50 triệu lầnDung lượng pin1850mAhDò...,1850000,1850000,0,0.0,0,,Newmen,ban-phim-co-khong-day-newmen-gm680-rong-ho-kailhbox-hang-chinh-hang-p275572158.html?spid=275571047
201795009,Máy quay phim Sony FX30 - Hàng Chính hãng,"Tận dụng sức mạnh của cảm biến APS-C mới được phát triển, Sony FX30 cung cấp cho những người sáng tạo nội dung hàng ngày và những nhà làm phim đầy tham vọng một chiếc máy ảnh rạp chiếu phim mạnh mẽ, d...",46990000,46990000,0,0.0,0,,Sony,may-quay-phim-sony-fx30-hang-chinh-hang-p201795009.html?spid=201795010
144917961,Loa Soundbar Samsung HW-T420/XV - Hàng chính hãng - Giao tại Hà Nội và 1 số tỉnh toàn quốc,"Loa Soundbar Samsung HW-T420/XVThiết kế màu đen tinh tế, sang trọngLoa Soundbar Samsung HW-T420/XV sở hữu thiết kế dạng hình khối cùng tông màu đen sang trọng, các cạnh góc vuông tinh tế làm nổi bậ...",1450000,1450000,0,0.0,0,,Samsung,loa-soundbar-samsung-hw-t420-xv-hang-chinh-hang-giao-tai-ha-noi-va-1-so-tinh-toan-quoc-p144917961.html?spid=201911319
107775446,Túi Máy Ảnh Manfrotto Sling 50 - Hàng Chính Hãng,"Ba lô máy ảnh Manfrotto Sling 50Bạn cần một túi đựng máy ảnh, có thể gắn kèm theo chân máy, dễ dàng thao tác cất cũng như lấy má Manfrotto Sling 50 là một sự lựa chọn hoàn hảo cho những yêu cầu trên,...",3490000,3490000,0,0.0,0,,Manfrotto,tui-may-anh-manfrotto-sling-50-hang-chinh-hang-p107775446.html?spid=107775447
277276119,Tủ lạnh Hisense Inverter 519 lít Side By Side HS56WBG - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,THÔNG TIN SẢN PHẨMKiểu tủ:Tủ lớn - Side by Side - 2 cánhDung tích sử dụng:519 lít - 4 - 5 ngườiDung tích tổng:Hãng không công bốDung tích ngăn đá:185 lítDung tích ngăn lạnh:334 lítC...,19990000,19990000,0,0.0,0,,Hisense,tu-lanh-hisense-inverter-519-lit-side-by-side-hs56wbg-hang-chinh-hang-chi-giao-hcm-p277276119.html?spid=277276120
16901596,Ốp lưng cho điện thoại Iphone X Hoa hồng - Hàng chính hãng,"Các chi tiết của ốp lưng (camera, nút nguồn, nút âm lượng,lỗ sạc, lỗ cắm tai ) được thiết kế tỉ mỉ, chính xác tới từng chi tiết, giúp bạn sử dụng điện t...",35000,55000,36,0.0,0,,OLSG,op-lung-cho-dien-thoai-iphone-x-hoa-hong-hang-chinh-hang-p16901596.html?spid=16901597
55592412,CPU Intel Core i5-10400 (2.90 GHz up to 4.30 GHz / 6C 12T / 12M Cache) - Hàng Chính Hãng,Nhà sản xuất bộ xử lý CPU nổi tiếng Intel đã công bố các sản phẩm mớằm trong chuỗi sản phẩm Comet Lake thế hệ 10. Vì thuộc phân khúc tầm trung hướng đến nhiều đối tượng người dùên CPU Intel Core i5-10...,3790000,3790000,0,0.0,0,,Intel,cpu-intel-core-i5-10400-2-90-ghz-up-to-4-30-ghz-6c-12t-12m-cache-hang-chinh-hang-p55592412.html?spid=173717156
16901599,Ốp lưng cho điện thoại Iphone Xs Con cú - Hàng chính hãng,"Các chi tiết của ốp lưng (camera, nút nguồn, nút âm lượng,lỗ sạc, lỗ cắm tai ) được thiết kế tỉ mỉ, chính xác tới từng chi tiết, giúp bạn sử dụng điện t...",35000,55000,36,0.0,0,,OLSG,op-lung-cho-dien-thoai-iphone-xs-con-cu-hang-chinh-hang-p16901599.html?spid=16901600
276399589,Loa thanh Soundbar Samsung HW-B450/XV - Hàng Chính Hãng,"Khám phá độ sâu âm thanh hoàn hảo chưa từng có mang lại cho người dùng trải nghiệm đắm mình trong những sắc âm trầm mạnh mẽ, sống động bằng cách kích hoạt chế độ Bass Boost trên loa thanh. Loa subwo...",1890000,1890000,0,0.0,0,,Samsung,loa-thanh-soundbar-samsung-hw-b450-xv-hang-chinh-hang-p276399589.html?spid=276399592
40986098,Củ sạc nhanh 18W Remax RP-T11 - Hàng chính hãng,* Củ Sạc Remax RP-T11 Cổng ra TypeC- Model: RP-T11- Input: AC100-240V 50/60Hz 0.5A- Output: 5V/3A 9V/2A 12V/1.5A- Chất liệu nhựa chống cháy...,139000,139000,0,1.0,1,,Remax,cu-sac-nhanh-18w-remax-rp-t11-hang-chinh-hang-p40986098.html?spid=43432810
199706098,"Chuột không dây PROLiNK PMW6009 độ nhạy cao, tiết kiệm pin dành cho PC, Macbook, Laptop - Hàng chính hãng","Chuột không dây PROLiNK PMW6009 độ nhạy cao, tiết kiệm pin dành cho PC, Macbook, Laptop ✔️ PROLiNK PMW6009 có thể tùy chọn 3 mức độ phận giải 800/1200/1600 DPI bằng nút bấm trên thân chuột.✔️ Công ...",129000,129000,0,4.6,69,,Prolink,chuot-khong-day-prolink-pmw6009-do-nhay-cao-tiet-kiem-pin-danh-cho-pc-macbook-laptop-hang-chinh-hang-p199706098.html?spid=72743941
93275642,Pin dự phòng sạc nhanh Baseus Adaman Metal Digital Display Quick Charge (22.5W QC3.0/ PD3.0/ SCP/ AFAFC Quick charge) - Hàng Chính Hãng,"- Pin sạc dự phòng Baseus Adaman hỗ trợ hầu hết các chuẩn sạc nhanh hiện nay, tương thích với hầu hết các thiết bị số hiện nay từ Macbook/ Laptop cho đến Smartphone/ Tablet ... Dung lượng lớn, công su...",409000,409000,0,5.0,4,,Baseus,pin-du-phong-sac-nhanh-baseus-adaman-metal-digital-display-quick-charge-22-5w-qc3-0-pd3-0-scp-afafc-quick-charge-hang-chinh-hang-p93275642.html?spid=114410649
11199995,Ổ Cứng HDD Seagate BarraCuda 2TB ST2000DM008 - Hàng Chính Hãng,"Lưu trữ không giới hạnỔ Cứng HDD Seagate BarraCuda 2TB ST2000DM008 - Hàng Chính Hãng dẫn đầu thị trường máy tính tính toán với các tùy chọn lưu trữ lớn nhất lên đến 10 TB. Lưu trữ nhiều trò chơi, phi...",1850000,1850000,0,5.0,4,,Seagate,o-cung-hdd-seagate-barracuda-2tb-64mb-3-5-st2000dm008-hang-chinh-hang-p11199995.html?spid=50632578
272328188,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,"Điện Thoại Samsung A05 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình lớn- Được trang bị màn hình với kích thước 6.7 Inch Kết h...",3037000,3037000,0,0.0,0,,Samsung,dien-thoai-samsung-a05-4gb-128gb-hang-chinh-hang-p272328188.html?spid=273550685
273982973,BALO LAPTOP ĐA CHỨC NĂNG 17.3INCH LUGBRO GAMING 010RD,Tên sản phẩm /Name of product : Balo LUGBRO GAMING LBV010RDChủng loại /Type                         : Balo game thủ đa chức năng 2 in 1Color/Màu sắc                             : RED/ĐỏKích thước ...,1389000,1389000,0,0.0,0,,LUGBRO,balo-laptop-da-chuc-nang-17-3inch-lugbro-gaming-010rd-p273982973.html?spid=273982974
80446970,"Loa Nghe Nhạc Bluetooth Hỗ Trợ Khe Cắm Thẻ Nhớ, USB - Hàng Chính Hãng","Loa Nghe Nhạc Bluetooth Hỗ Trợ Khe Cắm Thẻ Nhớ, USB - Hàng Chính HãngThời gian sử dụng: 4-6 tiếng tùy âm lượngHỗ trợ khe cắm thẻ nhớ, USBCáp sạc: Micro USB...",188000,350000,46,4.5,131,,PKCB,loa-nghe-nhac-bluetooth-ho-tro-khe-cam-the-nho-usb-hang-chinh-hang-p80446970.html?spid=80446971
137127423,Smart Tivi 43inch UHD 4K 43UP751C- Hàng chính hãng,Chuẩn 4K đích thựcĐắm chìm trong các nội dung 4K đặc sắcTV LG UHD luôn vượt quá sự mong đợi của bạn. Trải nghiệm chất lượng hình ảnh trung thực và màu sắc sống động với điểm ảnh cùng độ chính...,14400000,14400000,0,0.0,0,,LG,smart-tivi-43inch-uhd-4k-43up751c-hang-chinh-hang-bao-hanh-24-thang-p137127423.html?spid=137127424
272000512,"Máy chiếu Xgimi MoGo 2 hàng chính hãng, Bản Quốc Tế - ZAMACO AUDIO","Máy chiếu Xgimi MoGo 2 được thiết kế để vui chơi, giải trí tại nhà đầy thú vị. Với khả năng phát sáng 400 lumen ISO, nhiệt độ màu D65 chuẩn và màu sắc DCI- 3 90%, MoGo 2 mang đến trải nghiệm màn hình...",11800000,11800000,0,0.0,0,,XGIMI,may-chieu-xgimi-mogo-2-hang-chinh-hang-ban-quoc-te-zamaco-audio-p272000512.html?spid=272000513
23168520,Kệ Tivi 009,"Kích thước: dài 1600 x rộng 350 x cao 500Vật liệu: MDF phủ Melamine nhập khẩu Thái LanChân gỗ tự nhiên sơn PUPhụ kiện lắp ráp: ray bi 3 tầng, bản lề hơi, bát sắt, ốc liên kết hàng cao cấp...",3490000,4490000,22,0.0,0,,OEM,ke-tivi-009-p23168520.html?spid=48696963
77710857,Loa Bluetooth Loa di động công suất lớn PKCB Hàng Chính Hãng,"Loa di động không dây kết nối bluetooth, thời trang, âm thanh mạnh mẽThiết kế nhỏ gọn thông minhCầm khá gọn trên tay, cũng khá nhẹ nên bạn có thể mang đi chơi, đi học, đi du lịch, công tác, cắm trại...",1139000,2300000,50,4.8,72,,PKCB,loa-bluetooth-loa-di-dong-cong-suat-lon-pkcb-hang-chinh-hang-p77710857.html?spid=77710858
272320010,Combo chuột và bàn phím không dây Logitech MK220 - Hàng chính hãng,Bộ bàn phím chuột LOGITECH MK220Thiết kế tối giảnThiết kế tối giản của bàn phím không chỉ làm tăng tính thẩm mỹ mà còn có mục đích không có khoảng trống giữa các phím khiến bàn phím nhở gọn và c...,390000,450000,13,5.0,2,,Logitech,combo-chuot-va-ban-phim-khong-day-logitech-mk220-hang-chinh-hang-p272320010.html?spid=272320013
275244561,Smart Tivi OLED LG 4K 77 inch OLED77C4PSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,"Thiết kế- Với những đường viền cực mỏng tạo cảm giác tràn viền đầy sang trọng, tivi LG 77 inch rất phù hợp với các không gian phòng chứa nhiều người như phòng khách - phòng giải trí với nhiều thiết b...",62349000,75500000,17,0.0,0,,LG,smart-tivi-oled-lg-4k-77-inch-oled77c4psa-moi-2024-hang-chinh-hang-giao-hcm-va-1-so-tinh-thanh-p275244561.html?spid=275251541
143615514,"Tai nghe Gaming ZIDLI ZH12S (Sound 7.1, Led Rainbow) /Short Mic - Hàng Chính Hãng","Tai nghe gaming Zidli ZH12S chuyên dụng cho phòng Game với phiên bản rực rỡ sắcmầu.- Tai nghe khổ lớn, âm thanh 7.1- Chân cắm: usb, dây 1,8m- Led: Hiệu ứng đổi 7 màu ánh sáng rực rỡ- Ốp tai bằng d...",399000,399000,0,0.0,0,,Zidli,tai-nghe-gaming-zidli-zh12s-sound-7-1-led-rainbow-short-mic-hang-chinh-hang-p143615514.html?spid=155546993
77710875,Tai Nghe Bluetooth Không Dây V5.0 Cảm Ứng Hai Tai PKCB - Hàng Chính Hãng,Tai Nghe Bluetooth Không Dây V5.0 Cảm Ứng Hai Tai PKCB - Hàng Chính HãngThông tin sản phẩm:- Thời gian sử dụng: 1-4 giờ- Thời gian sạc: 2-3 giờ- Thời gian chờ: 12 giờ- Dung lượng pin tai nghe: 50...,250000,500000,50,4.5,30,,PKCB,tai-nghe-bluetooth-khong-day-v5-0-cam-ung-hai-tai-pkcb-hang-chinh-hang-p77710875.html?spid=77710876
275113500,Bút cảm Baseus Golden Cudgel Capacitive Stylus Pen ACPCL 2 ứng điện dung  trong 1- Hàng chính hãng,Tính năng cơ bản Bút cảm Baseus Golden Cudgel Capacitive Stylus Pen ACPCL 2 ứng điện dung trong 1- Hàng chính hãngThương hiệu: BaseusBút 2 đầu với 2 chế độ sử dụng .Dùng được với mọi loại smartpho...,190000,190000,0,0.0,0,,Baseus,but-cam-ung-dien-dung-2-trong-1-baseus-golden-cudgel-capacitive-stylus-pen-acpcl-cho-smartphone-tablet-ipad-hang-chinh-hang-p275113500.html?spid=275113509
71509542,Kính Cường Lực GOR dành cho iPhone 12 mini / iPhone 12 & 12 Pro / iPhone 12 Pro Max - Hàng Nhập Khẩu,Chú Ý : Nhãn chống hàng giả trên bao bì có thể được xác nhận là hàng thật Bộ sản phẩm gồm 2 miếng dán và bộ vệ sinh1 trong những dòng kính cường lực tốt nhất trên thị trường.Dán Full 3D cong theo ...,105000,105000,0,5.0,4,,Gor,kinh-cuong-luc-gor-danh-cho-iphone-12-mini-iphone-12-12-pro-iphone-12-pro-max-hang-nhap-khau-p71509542.html?spid=73493405
